4.3198e-07,0.85281,4.3087
0.8559,0.23857,3.8831
0.85901,0.24027,3.882
0.2318,0.0021951,5.6419
4.5381e-07,0.22182,5.5857
0.24132,0.19423,5.1927
0.16025,0.24162,5.2544
0.85646,0.84451,2.623
0.85109,0.23739,3.8858
0.78362,0.82722,2.8642
0.84284,0.84476,2.6331
0.85217,0.22763,3.8904
0.85425,0.85539,2.6157
4.917e-07,0.84535,4.3148
0.85747,0.85771,2.6143
0.82556,0.16286,4.0255
0.85612,0.23255,3.8857
0.81099,7.9741e-07,4.396
0.16434,0.84091,3.9917
0.85228,0.21404,3.9019
0.85871,0.85044,2.6172
0.83887,0.20791,3.9231
8.2529e-07,0.78465,4.5119
0.85218,0.85672,2.6163
0.84392,0.84752,2.6289
0.23268,0.22969,5.1582
5.0372e-07,0.84829,4.3119
0.85692,0.85397,2.6154
6.2455e-07,0.81734,4.3746
0.85933,0.21758,3.8964
5.9847e-07,0.1688,5.6625
0.16094,4.7811e-07,5.6784
0.18985,0.21045,5.2216
0.85565,0.24306,3.8818
0.85115,0.85818,2.6167
0.22551,0.85815,3.8899
0.84748,0.84775,2.6249
0.85114,0.85538,2.6173
0.24106,0.18714,5.204
0.85658,0.23898,3.8828
4.5168e-07,1.0197e-06,6.0001
2.7655e-07,1.6106e-07,6.0001
1.0721e-06,7.06e-07,6.0001
0.20359,0.23776,5.1809
0.2223,0.85626,3.8927
0.8574,0.85506,2.6149
0.85294,0.83933,2.6313
0.8508,0.22595,3.8924
1.2204e-06,4.3576e-07,6.0001
1.1039e-06,0.82048,4.3651
