0.23595,0.8564,3.884
0.83608,0.1767,3.9755
9.9312e-07,6.4893e-07,6.0001
0.83361,5.4215e-07,4.3328
0.23642,0.23221,5.1549
0.84678,0.24881,3.8865
0.23434,0.2226,5.1624
0.2238,0.85643,3.8914
0.8567,0.20345,3.9125
5.9698e-07,9.9533e-07,6.0002
0.21452,0.83793,3.9173
0.23538,0.2189,5.1651
1.4364e-07,1.8782e-07,6.001
0.85667,0.846,2.6213
0.21465,0.84191,3.9112
0.23628,0.83216,3.9122
8.8358e-07,5.7343e-07,6.0003
0.85659,0.20695,3.9082
0.22209,0.85353,3.8938
0.20325,0.21006,5.2027
0.2057,0.84505,3.9174
0.82155,0.85448,2.6699
0.8462,0.85899,2.6208
0.19232,0.84696,3.934
0.2337,0.85272,3.8865
0.84636,0.23046,3.8932
0.85747,0.8469,2.6203
0.84985,0.84935,2.6216
0.85896,0.21322,3.9008
0.83185,0.20843,3.9355
0.84408,0.19698,3.9302
0.85077,0.21792,3.899
0.84428,0.85286,2.6246
0.23961,0.20801,5.1748
0.85233,0.23733,3.885
0.23387,0.21688,5.1677
0.83804,0.20392,3.9294
0.23446,0.24695,5.1508
0.84799,0.855,2.6199
0.8491,0.24476,3.885
0.85471,5.5852e-07,4.3079
0.84942,0.22367,3.8951
0.2365,0.85435,3.8844
0.85104,0.24734,3.8832
0.80938,5.2122e-07,4.4019
0.82341,0.22421,3.9406
5.4049e-07,8.1146e-07,6.0022
0.2041,0.85905,3.9114
0.85735,0.23226,3.8856
3.5548e-07,0.84815,4.312
