1.3957e-06,6.6071e-07,6.0001
7.6651e-07,1.6058e-06,6
0.83517,0.84931,2.6408
7.5674e-07,7.9335e-07,6.0001
0.83174,0.24636,3.9102
0.24238,0.83513,3.9043
0.85015,0.23664,3.8867
0.22487,0.16814,5.247
0.18675,0.13802,5.3588
3.8207e-07,0.22652,5.5821
6.9655e-07,1.3017e-06,6.0001
0.21412,0.23599,5.1695
0.85745,0.84151,2.6266
9.1311e-07,8.3448e-07,6.0001
7.2024e-07,7.8528e-07,6.0001
0.84636,0.2451,3.8874
0.83953,0.84684,2.6355
0.85713,0.22926,3.8874
0.20013,0.15295,5.305
0.858,0.84928,2.6181
0.22936,0.23856,5.1558
0.23909,0.22919,5.1557
0.84199,0.85822,2.6259
0.85031,5.3167e-07,4.3103
0.23842,0.85506,3.8834
0.24383,4.1748e-07,5.5741
0.2052,0.21007,5.2002
0.21721,3.8229e-07,5.5898
0.23592,0.84786,3.8889
0.84424,0.22577,3.8986
0.85097,0.85369,2.6181
0.85428,0.23732,3.8841
0.85184,0.20423,3.9135
7.0878e-07,0.21618,5.5908
0.85593,0.22181,3.8932
0.24532,0.85887,3.8808
0.82126,7.5902e-07,4.3628
0.85312,0.85435,2.6166
0.22778,0.8469,3.8943
0.18734,0.83955,3.9512
8.8032e-07,0.17062,5.6589
0.85314,0.853,2.6172
0.065128,0.0048007,8.4156
1.7436e-06,5.0343e-07,6.0001
0.85497,0.84907,2.619
0.85394,0.23809,3.8839
0.84538,0.21065,3.9112
0.84345,0.8441,2.6331
0.85496,0.84085,2.6282
0.21427,0.18111,5.2322
