0.20873,0.847,3.9117
0.24002,0.82788,3.9204
0.85621,0.18581,3.9388
0.20972,0.19885,5.209
0.85397,0.85207,2.6173
3.8274e-07,1.9524e-06,6.0001
0.18037,0.24742,5.2142
0.21148,0.24149,5.1703
0.75107,5.3549e-07,4.7127
0.23625,0.21338,5.1701
0.85109,0.21806,3.8987
6.9279e-07,0.85091,4.3098
0.22131,0.8459,3.9002
0.85618,0.85589,2.6149
5.9379e-08,3.5549e-08,6
0.21996,0.84033,3.9084
0.20966,0.2209,5.1841
0.22465,0.23469,5.1607
0.8524,0.20814,3.9084
0.85552,0.2305,3.8871
3.9879e-07,0.85417,4.3082
0.8447,0.81685,2.6916
0.23378,0.85554,3.8853
0.85569,0.83919,2.6305
0.83658,0.18433,3.9611
0.23219,0.23398,5.1561
5.0929e-07,0.21092,5.5963
0.24042,0.85177,3.8842
1.0278e-06,8.6526e-07,6.0001
1.4511e-06,4.8774e-07,6
0.20323,0.84404,3.9217
0.85651,0.1731,3.9615
0.23093,0.23131,5.1582
7.5934e-07,5.8611e-07,6.0001
0.19589,0.84755,3.9281
0.85374,0.85604,2.6157
0.22252,0.22895,5.1655
0.16934,0.8348,3.9919
0.85219,0.22246,3.8942
0.23442,0.20207,5.1844
0.82964,0.83382,2.6736
0.85892,0.2,3.9168
0.81074,9.6712e-07,4.3969
0.16897,0.18487,5.2951
0.84439,0.20987,3.9132
0.23147,0.84795,3.8911
0.83975,0.83816,2.6466
0.22805,0.18454,5.2146
0.85337,0.85615,2.6159
5.0559e-07,6.844e-07,6.0001
