0.22749,0.35011
0.25776,0.24216
0.20391,0.52347
0.45388,-0.12421
0.25776,0.24216
0.25776,0.24217
0.083002,0.66966
0.45388,-0.12422
0.25776,0.24216
0.85183,-0.77336
0.65251,-0.45826
0.19389,0.59663
0.25776,0.24217
0.083002,0.66966
0.079334,0.67037
0.25776,0.24217
0.65251,-0.45826
0.42133,0.089203
0.453,-0.12404
0.083002,0.66965
0.45388,-0.12421
0.61452,-0.054561
0.59325,0.35459
0.083001,0.66966
0.65251,-0.45825
0.85183,-0.77336
0.25776,0.24216
0.42828,0.013227
0.083002,0.66965
0.85183,-0.77336
0.62347,-0.20868
0.45388,-0.12421
0.25776,0.24216
0.25776,0.24216
0.24848,0.25333
0.45388,-0.12422
0.23346,0.31419
0.85183,-0.77336
0.45388,-0.12422
0.25776,0.24216
0.45388,-0.12421
0.85055,-0.77267
0.85183,-0.77336
0.23421,0.31006
0.59514,0.31906
0.25776,0.24216
0.45048,-0.1216
0.61472,-0.058277
0.65251,-0.45825
0.083002,0.66965
