0.083002,0.66966
0.25776,0.24216
0.25776,0.24216
0.20643,0.50421
0.25776,0.24216
0.65251,-0.45825
0.45388,-0.12422
0.65251,-0.45825
0.021017,0.84215
0.19123,0.6148
0.020415,0.84491
0.45388,-0.12422
0.85163,-0.77335
0.25776,0.24216
0.45388,-0.12422
0.42212,0.079991
0.083002,0.66965
0.65251,-0.45825
0.25776,0.24216
0.25776,0.24216
0.65251,-0.45825
0.034659,0.78312
0.083002,0.66966
0.083002,0.66965
0.25776,0.24217
0.25776,0.24216
0.083002,0.66965
0.62172,-0.18055
0.083002,0.66965
0.25776,0.24216
0.43477,-0.045331
0.25776,0.24216
0.083002,0.66965
0.25776,0.24216
0.25776,0.24216
0.083002,0.66965
0.63528,-0.36532
0.17059,0.72317
0.45388,-0.12422
0.25776,0.24216
0.76268,0.82967
0.39223,0.46856
0.25776,0.24217
0.40994,0.23383
0.65251,-0.45825
0.25776,0.24216
0.45388,-0.12421
0.083002,0.66965
0.25776,0.24216
0.25776,0.24216
