0.25776,0.24216
0.45388,-0.12421
0.44452,-0.10469
0.24412,0.26596
0.85183,-0.77337
0.45388,-0.12422
0.39187,0.47306
0.012696,0.88241
0.45388,-0.12421
0.65251,-0.45826
0.083002,0.66965
0.083002,0.66965
0.45388,-0.12421
0.45388,-0.12422
0.067182,0.68319
0.80273,0.035207
0.25776,0.24217
0.19997,0.55297
0.65251,-0.45825
0.25776,0.24216
0.43927,-0.077345
0.25776,0.24216
0.45388,-0.12422
0.23845,0.28879
0.61298,-0.025927
0.25776,0.24217
0.25776,0.24216
0.083002,0.66965
0.25776,0.24216
0.083002,0.66965
0.78063,0.56279
0.85183,-0.77337
0.85183,-0.77336
0.083002,0.66966
0.44767,-0.11555
0.25776,0.24216
0.45388,-0.12421
0.65251,-0.45825
0.25776,0.24217
0.43017,-0.0051542
0.65251,-0.45826
0.25776,0.24216
0.24164,0.27508
0.083002,0.66965
0.083002,0.66965
0.083002,0.66965
0.65251,-0.45825
0.42515,0.046019
0.25776,0.24216
0.45388,-0.12421
