0.65251,-0.45825
0.25776,0.24216
0.25776,0.24216
0.083002,0.66966
0.25776,0.24217
0.083002,0.66965
0.63583,-0.37124
0.25776,0.24217
0.45388,-0.12422
0.083002,0.66965
0.65251,-0.45825
0.25776,0.24217
0.083002,0.66965
0.25776,0.24216
0.25776,0.24216
0.45388,-0.12421
0.65251,-0.45825
0.63521,-0.36461
0.65251,-0.45825
0.45388,-0.12422
0.25776,0.24216
0.45388,-0.12422
0.25776,0.24216
0.25776,0.24216
0.65251,-0.45825
0.25776,0.24216
0.083002,0.66965
0.85183,-0.77337
0.65251,-0.45826
0.41548,0.16119
0.083002,0.66965
0.24876,0.25271
0.41774,0.13277
0.25776,0.24217
0.25776,0.24216
0.42536,0.043668
0.85183,-0.77336
0.25776,0.24216
0.85183,-0.77336
0.024495,0.82645
0.0066752,0.91692
0.083002,0.66965
0.65251,-0.45826
0.25776,0.24216
0.19099,0.61635
0.43458,-0.043807
0.40697,0.27359
0.45388,-0.12422
0.79707,0.18041
0.65251,-0.45826
