0.85932,0.77611,2.8649
0.25109,0.61875,5.2245
0.8594,0.25141,3.8802
0.8594,0.1195,4.0796
0.25141,0.25141,5.1464
0.25141,0.25141,5.1464
0.85939,0.66961,3.6188
0.25141,0.25141,5.1464
0.8594,0.25141,3.8802
0.8594,0.57118,4.1832
0.8594,0.25141,3.8802
0.8594,0.8594,2.614
0.25141,0.25141,5.1464
0.25141,0.25141,5.1464
0.8594,0.8594,2.614
0.25141,0.25141,5.1464
0.25141,0.25141,5.1464
0.25141,0.25141,5.1464
0.8594,0.25141,3.8802
0.25141,0.25141,5.1464
0.8594,0.1802,3.9481
0.8594,0.25141,3.8802
0.8594,0.43068,4.2183
0.25141,0.25141,5.1464
0.8594,0.25141,3.8802
0.8594,0.25141,3.8802
0.25139,0.79857,4.0185
0.25141,0.25141,5.1464
0.25141,0.25141,5.1464
0.25141,0.22896,5.1536
0.85939,0.63672,3.8476
0.8594,0.25141,3.8802
0.8594,0.8594,2.614
0.86901,0.73175,3.1577
0.85933,0.7596,2.964
0.85919,0.78867,2.7985
0.25149,0.6571,4.9753
0.86059,0.72386,3.2116
0.25141,0.25141,5.1464
0.25141,0.25141,5.1464
0.8594,0.25141,3.8802
0.8616,0.71721,3.2611
0.85939,0.60089,4.0552
0.25141,0.25141,5.1464
0.8594,0.25141,3.8802
0.85939,8.9146e-06,4.307
0.25141,0.25141,5.1464
0.25141,0.25141,5.1464
0.25141,0.25141,5.1464
0.25141,0.25141,5.1464
