0.25141,0.25141,5.1464
0.25141,0.25141,5.1464
0.25141,0.25141,5.1464
0.8594,0.14935,4.0103
0.8594,0.25141,3.8802
0.8594,0.25141,3.8802
0.8594,0.25141,3.8802
0.25141,0.25141,5.1464
0.85939,0.81826,2.6787
0.8594,0.12235,4.0728
0.8594,0.25141,3.8802
0.25141,0.25141,5.1464
0.8594,0.58171,4.1429
0.8594,0.8594,2.614
0.8594,0.8594,2.614
0.8594,0.25141,3.8802
0.8594,0.80725,2.7168
0.25141,0.25141,5.1464
0.25141,0.25141,5.1464
0.25141,0.15811,5.2575
0.25141,0.25141,5.1464
0.8594,0.25141,3.8802
0.8594,0.25141,3.8802
0.25141,0.57341,5.4414
0.25141,0.11501,5.3565
0.85994,0.78495,2.8173
0.8594,0.54765,4.2527
0.25126,0.64574,5.054
0.25141,0.25141,5.1464
0.85941,0.69732,3.411
0.25174,0.57357,5.4408
0.8594,0.22041,3.8939
0.25141,0.25141,5.1464
0.25141,0.22901,5.1536
0.8594,0.25141,3.8802
0.25141,0.22062,5.1599
0.25141,0.8594,3.8802
0.85936,0.65846,3.6994
0.25141,0.25141,5.1464
0.25141,0.25141,5.1464
0.8594,0.25141,3.8802
0.25141,0.8594,3.8802
0.8594,0.25141,3.8802
0.25142,0.18409,5.2075
0.8594,0.8594,2.614
0.8594,0.25141,3.8802
0.8594,0.25141,3.8802
0.8594,0.25141,3.8802
0.25141,0.5631,5.4765
0.8594,0.25141,3.8802
