0.20292,0.54954
0.17075,0.58678
0.60279,0.2236
0.94141,0.029748
0.54841,0.25945
0.19071,0.5633
0.58862,0.23279
0.031891,0.82143
0.0307,0.8248
0.84879,0.078701
0.95671,0.021885
0.79541,0.10814
0.57043,0.24473
0.94996,0.025352
0.476,0.31007
0.97119,0.01451
0.40499,0.36362
0.43807,0.33814
0.69146,0.16847
0.17045,0.58714
0.34728,0.4107
0.4659,0.31743
0.23743,0.51273
0.76098,0.12766
0.94392,0.028456
0.95656,0.021972
0.30448,0.4482
0.51709,0.28091
0.47519,0.31066
0.75961,0.12845
0.16829,0.58978
0.029048,0.82958
0.4324,0.34243
0.38715,0.37778
0.76891,0.12313
0.26111,0.48901
0.0022504,0.95257
0.9565,0.021991
0.013104,0.88554
0.91621,0.042811
0.36093,0.39923
0.32018,0.43416
0.20266,0.54983
0.83844,0.084336
0.48529,0.30337
0.92079,0.040422
0.80948,0.10029
0.58583,0.23461
0.1553,0.60592
0.62328,0.21052
