0.076953,0.7226
0.57392,0.24242
0.80177,0.10459
0.63468,0.20333
0.1277,0.64265
0.76268,0.12668
0.44337,0.33414
0.16773,0.59046
0.7401,0.13971
0.54458,0.26205
0.13773,0.62887
0.82685,0.090685
0.12641,0.64446
0.93575,0.032658
0.10084,0.68244
0.73243,0.14418
0.0049148,0.92991
0.96436,0.017993
0.88134,0.061202
0.38476,0.37971
0.41923,0.35252
0.61082,0.21845
0.11163,0.66589
0.023362,0.84717
0.088582,0.70242
0.019436,0.86059
0.65271,0.1921
0.088523,0.70252
0.62586,0.20889
0.7669,0.12428
0.84395,0.081334
0.21303,0.53845
0.079055,0.71888
0.98599,0.0070278
0.50851,0.2869
0.53738,0.26694
0.75659,0.13019
0.72363,0.14934
0.57685,0.24049
0.32063,0.43376
0.96775,0.016259
0.10569,0.67492
0.89869,0.052006
0.89912,0.051782
0.68111,0.17471
0.88309,0.060271
0.60253,0.22378
0.60243,0.22383
0.0055034,0.92583
0.48621,0.30272
