0.45323,0.32678
0.7892,0.11164
0.96866,0.015795
0.90576,0.048289
0.84889,0.07865
0.54233,0.26357
0.92037,0.04064
0.35104,0.40751
0.51569,0.28189
0.18813,0.56626
0.39785,0.36924
0.45346,0.32661
0.022025,0.8516
0.11319,0.66357
0.32316,0.43153
0.19899,0.55392
0.36422,0.39649
0.51962,0.27916
0.27344,0.47709
0.21149,0.54012
0.0055841,0.92533
0.488,0.30143
0.34571,0.41203
0.37564,0.3871
0.94424,0.028281
0.2424,0.50766
0.74287,0.1381
0.16098,0.59877
0.20952,0.54226
0.87064,0.066928
0.10548,0.67522
0.7761,0.11904
0.12911,0.64068
0.89896,0.051867
0.018411,0.86432
0.23241,0.51792
0.26954,0.48083
0.16023,0.59972
0.14338,0.62134
0.2181,0.53299
0.43796,0.33821
0.68492,0.17241
0.95651,0.021989
0.8197,0.094631
0.60744,0.22062
0.92018,0.040743
0.40362,0.36469
0.59021,0.23176
0.9732,0.013496
0.47731,0.30913
