0.8088,0.10067
0.54682,0.26053
0.46918,0.31503
0.12711,0.64347
0.72378,0.14925
0.30263,0.44988
0.36421,0.3965
0.57593,0.2411
0.039129,0.80224
0.81529,0.097075
0.26294,0.48723
0.56006,0.25163
0.34635,0.41149
0.77293,0.12084
0.60893,0.21967
0.40858,0.3608
0.79143,0.11039
0.83052,0.088671
0.86436,0.070291
0.75136,0.1332
0.87796,0.063003
0.097803,0.68727
0.77129,0.12177
0.35983,0.40014
0.62685,0.20827
0.22885,0.52162
0.25128,0.49872
0.21887,0.53217
0.03777,0.80567
0.75926,0.12864
0.63541,0.20288
0.20997,0.54178
0.1833,0.57186
0.85552,0.075055
0.33611,0.42025
0.9052,0.04858
0.62713,0.20809
0.31491,0.43884
0.9219,0.039857
0.80864,0.10076
0.6078,0.22039
0.89823,0.052251
0.83091,0.08846
0.94655,0.027101
0.65396,0.19132
0.10449,0.67676
0.17754,0.57865
0.042132,0.79478
0.36511,0.39576
0.61101,0.21833
