0.45292,-0.124
0.84798,-0.76709
0.44217,-0.093768
1,1.4058e-05
1,6.6608e-05
0.06015,0.69763
5.3911e-05,0.9933
0.061778,0.69388
0.65224,-0.45823
0.2577,0.24217
0.015617,0.86772
0.0027571,0.94735
0.0034579,0.94089
0.44929,-0.11945
1,1.9286e-06
0.45084,-0.12211
0.85139,-0.77328
0.075787,0.67247
0.0061534,0.92043
0.0032796,0.94249
1,1.4102e-05
1,4.9311e-05
0.64771,-0.4508
4.77e-07,1.0109
1,1.6169e-06
0.001833,0.95718
0.25632,0.24243
0.080285,0.67006
1,2.5028e-05
0.0036339,0.93939
0.07299,0.67509
0.25701,0.24224
0.65156,-0.45796
1,1.4794e-05
0.25363,0.24442
1,2.0488e-05
0.84976,-0.77154
0.078707,0.67066
1,1.4843e-05
0.84767,-0.76606
0.85171,-0.77335
0.074643,0.67344
0.00024841,0.98454
0.00020781,0.98585
0.84652,-0.76148
0.8499,-0.77178
0.65212,-0.4582
1,1.3092e-05
1,8.5683e-05
1,1.9432e-05
