1,4.9705e-06
0.00044908,0.97903
0.25656,0.24236
1,3.2552e-05
1,5.8936e-05
1,4.3068e-06
0.081627,0.66976
0.45225,-0.1236
0.24867,0.25289
0.84877,-0.7694
1,1.0455e-05
0.0043799,0.93328
1,1.3449e-06
1,3.891e-05
1,3.8546e-06
0.45369,-0.12421
0.06241,0.69249
0.00011873,0.98945
0.25561,0.24277
0.65237,-0.45825
0.64778,-0.45102
0.078176,0.67091
0.65114,-0.45764
0.84674,-0.76243
0.078918,0.67056
1,0.00013753
1,0.00014003
1,2.3686e-05
0.23171,0.32419
0.25519,0.24304
0.073734,0.6743
0.45083,-0.1221
0.25593,0.2426
0.4534,-0.12415
1,0.00010048
1,3.3332e-05
0.65202,-0.45817
1,6.3605e-06
0.85079,-0.7729
1,4.8265e-06
1,1.5297e-05
1,7.5221e-05
0.25768,0.24217
0.05603,0.70829
0.65248,-0.45826
1,1.6419e-05
0.25568,0.24275
1,2.4308e-06
1,0.00057547
0.080239,0.67008
