1,1.2731e-06
0.652,-0.45818
0.060896,0.6959
0.84305,-0.74116
0.24621,0.25937
0.64727,-0.4494
0.075949,0.67234
0.45334,-0.12414
0.07298,0.67509
0.24518,0.2625
0.065513,0.68619
0.65237,-0.45825
0.45162,-0.12305
0.070914,0.67757
0.45198,-0.12339
0.0027168,0.94773
0.25307,0.24506
1,1.82e-05
1,1.5679e-05
0.014431,0.8736
5.192e-05,0.99332
0.08212,0.6697
0.23781,0.29182
1,2.6688e-05
1,2.7765e-05
1,4.2015e-06
1,3.8545e-06
0.062599,0.69207
1,1.9124e-05
0.83692,-0.68201
1,4.2696e-06
0.6478,-0.45108
0.45184,-0.12327
0.00062688,0.97515
1,2.4187e-05
0.65133,-0.4578
0.44897,-0.11877
0.0062658,0.91969
0.059578,0.69904
0.45093,-0.12223
1,4.4556e-05
0.0044081,0.93306
0.64283,-0.4283
1,5.6781e-05
0.23998,0.28198
1,2.8906e-05
0.25689,0.24227
0.064675,0.68779
0.6523,-0.45824
0.00038644,0.98058
