0.0055861,0.92434
0.25736,0.24219
0.00058128,0.97608
0.45268,-0.12389
0.076563,0.67189
1,2.9111e-05
1,4.0619e-06
1,2.4751e-05
0.84788,-0.76676
0.25055,0.24896
1,1.7525e-06
1,1.6193e-05
0.00035544,0.9814
0.85168,-0.77336
1,2.3549e-05
1,0.00014741
0.65182,-0.4581
0.84765,-0.76599
0.055111,0.71088
1,1.3884e-05
0.25766,0.24217
0.25164,0.24708
0.25735,0.24219
0.64926,-0.45483
2.4873e-05,0.99577
0.64917,-0.45464
0.076004,0.6723
0.24888,0.25242
0.25696,0.24225
1,1.7786e-05
1,3.8152e-06
1,3.2944e-06
1,7.4293e-05
0.45033,-0.12136
1,1.1459e-06
0.25606,0.24255
0.42873,0.0088176
0.44853,-0.11775
0.93774,3.6677
0.07557,0.67265
0.25752,0.24217
1,1.9161e-05
0.06324,0.69068
0.45386,-0.12422
0.25757,0.24218
0.021084,0.84187
0.85179,-0.77336
0.082905,0.66966
0.07535,0.67282
0.25698,0.24225
