0.42266,0.073841
1,1.286e-05
0.85166,-0.77335
0.85153,-0.77332
1,2.4917e-05
0.04803,0.73294
0.011023,0.89132
0.06099,0.69567
1.6668e-06,1.0021
0.066633,0.68415
0.22798,0.34699
1,0.00011248
1,6.166e-06
1,4.1523e-06
0.45271,-0.1239
0.076232,0.67213
1,1.3466e-06
0.84957,-0.77119
1,1.2852e-06
0.45382,-0.12421
0.25268,0.24556
0.65246,-0.45825
0.048762,0.73046
0.44409,-0.1028
0.24324,0.26905
1,7.4531e-06
1,0.00011479
1,1.2392e-05
1,1.9959e-05
1,0.00012735
1,2.0578e-06
0.011792,0.88719
1,1.3874e-06
9.4612e-05,0.99076
1,1.2483e-05
1,1.5916e-05
0.64159,-0.42027
0.0034414,0.94104
0.075311,0.67286
0.45133,-0.12272
0.84965,-0.77134
1,9.6458e-07
0.45281,-0.12394
0.0047503,0.93045
1,0.00014047
0.25614,0.24251
0.25499,0.24319
0.85118,-0.77318
0.85098,-0.77305
1,5.3015e-06
