0.28599,0.84656,3.904
0.84656,0.84656,2.6269
0.84656,0.84656,2.6269
0.84656,0.84656,2.6269
0.84656,0.84656,2.6269
0.21526,0.84656,3.9051
0.2877,0.84535,4.3012
0.84656,0.28599,3.904
0.84656,0.84656,2.6269
0.28599,0.84656,3.904
0.84656,0.84656,2.6269
0.84656,0.84656,2.6269
0.84656,0.84656,2.6269
0.28599,0.28599,5.1812
0.87207,0.84656,2.6268
0.28599,0.84656,3.904
0.84656,0.28599,3.904
0.84656,0.84656,2.6269
0.84655,0.21617,3.9074
0.28748,0.22869,5.5668
0.84656,0.84656,2.6269
0.84656,0.84656,2.6269
0.84656,0.84656,2.6269
0.28599,0.84656,3.904
0.84656,0.84656,2.6269
0.84656,0.84656,2.6269
0.28599,0.84656,3.904
0.84656,0.28599,3.904
0.87207,0.84656,2.6268
0.84656,0.84656,2.6269
0.85149,0.22706,5.7438
0.84656,0.84656,2.6269
0.84656,0.28599,3.904
0.28599,0.84656,3.904
0.84693,0.83994,4.4875
0.84656,0.28599,3.904
0.84656,0.28599,3.904
0.84656,0.84656,2.6269
0.84656,0.84656,2.6269
0.24992,0.85652,5.7332
0.84656,0.84656,2.6269
0.84656,0.87207,2.6268
0.28599,0.21526,5.1823
0.84656,0.84656,2.6269
0.84606,0.21784,4.2972
0.84656,0.84656,2.6269
0.21526,0.28599,5.1823
0.84656,0.84656,2.6269
0.84656,0.84656,2.6269
0.21526,0.84656,3.9051
