0.84656,0.84656,2.6269
0.84656,0.84656,2.6269
0.84656,0.21526,3.9051
0.84656,0.21526,3.9051
0.84656,0.84656,2.6269
0.84656,0.84656,2.6269
0.21526,0.28599,5.1823
0.84656,0.21526,3.9051
0.84656,0.28599,3.904
0.84656,0.84656,2.6269
0.28748,0.2301,5.5659
0.84656,0.84656,2.6269
0.21526,0.28599,5.1823
0.28599,0.84656,3.904
0.84656,0.84656,2.6269
0.84656,0.28599,3.904
0.21526,0.21526,5.1833
0.21526,0.28599,5.1823
0.84656,0.28599,3.904
0.84519,0.86334,3.0166
0.84656,0.84656,2.6269
0.84656,0.87207,2.6268
0.84656,0.84656,2.6269
0.84656,0.28599,3.904
0.84656,0.21526,3.9051
0.84656,0.84656,2.6269
0.84656,0.84656,2.6269
0.84656,0.84656,2.6269
0.21526,0.21526,5.1833
0.84656,0.84656,2.6269
0.84656,0.84656,2.6269
0.49305,0.84625,4.3925
0.8681,0.21578,3.9809
0.28599,0.84656,3.904
0.21526,0.28599,5.1823
0.84656,0.84656,2.6269
0.84656,0.84656,2.6269
0.21526,0.84656,3.9051
0.84656,0.84656,2.6269
0.84656,0.84656,2.6269
0.21526,0.84656,3.9051
0.84656,0.84656,2.6269
0.84656,0.28599,3.904
0.28599,0.28599,5.1812
0.84656,0.84656,2.6269
0.84656,0.28599,3.904
0.28599,0.28599,5.1812
0.84656,0.84656,2.6269
0.84656,0.28599,3.904
0.84656,0.84656,2.6269
