0.87207,0.84656,2.6268
0.84651,0.26834,3.907
0.84656,0.21526,3.9051
0.21526,0.21526,5.1833
0.84656,0.84656,2.6269
0.28599,0.84656,3.904
0.28599,0.84656,3.904
0.84656,0.84656,2.6269
0.84656,0.84656,2.6269
0.28599,0.84656,3.904
0.84761,0.83994,4.4869
0.84656,0.84656,2.6269
0.87207,0.84656,2.6268
0.21526,0.21526,5.1833
0.84656,0.84656,2.6269
0.84656,0.84656,2.6269
0.84656,0.21526,3.9051
0.84656,0.84656,2.6269
0.84656,0.28599,3.904
0.21526,0.84656,3.9051
0.84656,0.84656,2.6269
0.28599,0.21526,5.1823
0.26024,0.8561,5.7344
0.84656,0.84656,2.6269
0.21526,0.28599,5.1823
0.84656,0.21526,3.9051
0.84656,0.84656,2.6269
0.84656,0.28599,3.904
0.28599,0.84656,3.904
0.84656,0.84656,2.6269
0.21526,0.84656,3.9051
0.21526,0.87207,3.905
0.28599,0.28599,5.1812
0.84656,0.28599,3.904
0.84656,0.21526,3.9051
0.28599,0.84656,3.904
0.84656,0.21526,3.9051
0.28599,0.28599,5.1812
0.83994,0.2784,5.7582
0.84656,0.84656,2.6269
0.84656,0.84656,2.6269
0.84656,0.21526,3.9051
0.84656,0.84656,2.6269
0.28599,0.84656,3.904
0.84656,0.84656,2.6269
0.28599,0.84656,3.904
0.21526,0.28599,5.1823
0.2539,0.83994,5.7477
0.84656,0.84656,2.6269
0.84656,0.28599,3.904
