0.83994,0.84807,4.4864
0.28599,0.21526,5.1823
0.84656,0.84656,2.6269
0.28599,0.84656,3.904
0.29323,0.84502,5.7663
0.21795,0.28604,5.1957
0.84656,0.84656,2.6269
0.87207,0.21526,3.905
0.21526,0.28599,5.1823
0.84656,0.28599,3.904
0.84656,0.21526,3.9051
0.84656,0.84656,2.6269
0.84656,0.84656,2.6269
0.84656,0.21526,3.9051
0.84656,0.21526,3.9051
0.23248,0.28731,5.5644
0.84656,0.28599,3.904
0.84656,0.84656,2.6269
0.21526,0.28599,5.1823
0.28599,0.28599,5.1812
0.28599,0.28599,5.1812
0.84656,0.84656,2.6269
0.86446,0.84519,3.017
0.21526,0.84656,3.9051
0.21526,0.24548,5.166
0.28599,0.84656,3.904
0.84656,0.28599,3.904
0.28599,0.84656,3.904
0.84656,0.84656,2.6269
0.28599,0.84656,3.904
0.84656,0.84656,2.6269
0.28599,0.84656,3.904
0.21526,0.84656,3.9051
0.84656,0.21526,3.9051
0.28599,0.84656,3.904
0.28599,0.84656,3.904
0.21526,0.21526,5.1833
0.84656,0.84656,2.6269
0.84656,0.84656,2.6269
0.28599,0.28599,5.1812
0.21526,0.84656,3.9051
0.84656,0.28599,3.904
0.21526,0.84656,3.9051
0.21526,0.84656,3.9051
0.87207,0.84656,2.6268
0.84656,0.84656,2.6269
0.83994,0.84962,4.4852
0.84656,0.84656,2.6269
0.28599,0.84656,3.904
0.28599,0.84656,3.904
