0.95974,0.078201,0.2717
0.66674,0.70034,0.2581
0.59296,0.74779,0.31359
0.63032,0.60101,0.49141
0.45444,0.76369,0.46784
0.54644,0.80883,0.21819
0.95209,0.09994,0.29268
0.87813,0.47456,0.069595
0.00040481,0.84502,0.54034
0.31474,0.93267,0.17712
0.89232,0.085685,0.44324
0.59795,0.80147,0.0098967
0.91013,0.032496,0.41667
0.557,0.90149,0.0060707
4.0454e-07,0.49228,0.87051
0.64248,0.21828,0.73455
0.00080153,0.97026,0.24267
0.00016,0.72621,0.68837
0.078286,0.44969,0.89096
0.018865,0.65851,0.85317
0.35565,0.059063,0.93275
0.72475,0.642,0.25395
0.35429,0.88207,0.43921
0.9719,0.13879,0.20487
0.86709,0.37954,0.32881
3.3374e-07,0.63632,0.7718
0.68468,0.70192,0.20155
0.28959,0.72018,0.63046
0.72422,0.6571,0.20939
8.6871e-07,0.6845,0.72908
0.70229,0.63312,0.32554
0.64752,0.41076,0.64223
0.67717,0.39336,0.62186
0.9966,0.052793,0.067629
0.98753,0.21778,0.14536
0.13057,0.34678,0.9309
1.0112e-06,0.83468,0.5511
0.90652,0.066151,0.42301
0.56137,0.41888,0.72145
0.86014,0.26287,0.43814
0.29483,0.14319,0.94681
1.0464,0.17938,0.089982
0.72276,0.50234,0.47464
0.017423,0.12071,0.99253
0.77688,0.10641,0.65574
2.8279e-08,0.73375,0.68025
0.73906,0.65738,0.1487
0.80358,0.21332,0.5559
0.87176,0.045573,0.48821
0.9458,0.32199,0.043661
