1,9.6531e-07
0.65057,-0.45704
1,4.7553e-06
0.45281,-0.12395
0.64892,-0.45407
0.83165,-0.60857
1,1.931e-05
0.25785,0.24216
1,3.7948e-06
1,1.2263e-05
1,6.6948e-05
1,3.5552e-06
1,3.3852e-06
0.65163,-0.45801
0.25882,0.24232
0.45428,-0.12418
0.25893,0.24235
0.25963,0.24263
0.65279,-0.45823
0.6535,-0.45794
1,3.0177e-06
0.26017,0.24293
1,1.3108e-05
0.65519,-0.45592
0.45593,-0.12326
1,7.4569e-05
1,8.2556e-05
1,1.1093e-06
0.082535,0.66967
1,1.8809e-05
0.45261,-0.12384
0.83368,-0.63951
1,1.9595e-05
0.25666,0.24232
1,1.2268e-06
0.64826,-0.45242
1,6.7043e-05
0.82916,-0.56813
1,6.9206e-05
1,2.0048e-05
1,1.4792e-05
1,1.5285e-05
0.25696,0.24225
0.25681,0.24229
1,1.6713e-05
0.64962,-0.45555
1,1.5947e-05
1,0.00042432
0.45248,-0.12376
0.25672,0.24231
