0.65012,-0.4564
1,1.5675e-05
1,8.7191e-05
1,1.7421e-05
1,7.746e-05
1,7.2665e-05
1,4.3419e-06
0.25786,0.24217
0.25803,0.24218
1,1.5373e-05
1,1.2641e-05
0.65141,-0.45786
1,1.4091e-05
0.6521,-0.4582
0.65217,-0.45822
0.25926,0.24246
0.45447,-0.12414
0.25919,0.24244
1,2.1352e-05
0.45482,-0.12401
1,3.7865e-06
0.65321,-0.4581
1,3.6549e-06
0.26045,0.24313
1,6.0483e-05
0.64916,-0.45461
0.45262,-0.12385
1,5.2074e-06
1,4.9454e-06
0.25662,0.24234
0.25697,0.24225
0.6504,-0.45681
0.25697,0.24225
1,1.6892e-05
0.082432,0.66968
1,0.00049877
0.25679,0.24229
0.65002,-0.45625
0.45185,-0.12329
1,1.3905e-05
0.25689,0.24227
1,7.3447e-05
0.65037,-0.45676
1,7.9445e-05
1,6.9241e-05
0.082506,0.66967
0.25683,0.24228
0.45204,-0.12344
0.25697,0.24225
0.84324,-0.74253
