0.25672,0.24231
1,7.3862e-05
0.45259,-0.12383
1,1.6106e-05
1,1.3514e-05
0.64907,-0.45443
1,1.7964e-05
1,1.6188e-05
0.83356,-0.63768
1,4.4085e-06
1,4.8764e-06
0.25832,0.24221
1,6.9137e-05
0.45411,-0.1242
1,5.5672e-05
0.25887,0.24233
0.08662,0.67035
1,1.5024e-05
0.25935,0.2425
0.65293,-0.45821
1,3.8614e-06
1,3.7488e-06
0.25987,0.24276
1,1.8559e-05
1,1.3804e-05
1,1.9074e-05
1,2.0088e-05
1,7.8702e-05
0.65021,-0.45654
1,7.1141e-05
0.65021,-0.45654
1,2.2308e-05
0.25662,0.24234
1,1.9507e-05
0.45239,-0.12371
0.65033,-0.45671
1,6.4164e-05
1,7.5191e-05
0.25673,0.24231
1,2.0134e-05
0.25675,0.2423
0.6504,-0.45681
0.45268,-0.12389
1,3.8635e-06
1,1.6513e-05
0.65007,-0.45634
0.84198,-0.73291
0.25665,0.24233
1,1.6439e-05
0.25692,0.24226
