1,2.2919e-05
1,1.4931e-05
1,1.7298e-05
0.64991,-0.45606
0.64948,-0.45529
0.65094,-0.45746
0.45331,-0.12413
1,3.8301e-06
1,5.3811e-05
1,1.5533e-05
0.6516,-0.45799
1,2.427e-05
1,8.4083e-07
1,1.4175e-05
1,1.416e-05
1,1.4486e-05
0.25928,0.24247
0.25963,0.24262
0.45485,-0.12401
0.83401,-0.64371
0.25979,0.24272
0.84,-0.70612
1,3.7149e-06
0.65367,-0.45782
1,1.2929e-05
0.25698,0.24225
1,1.8773e-05
0.6478,-0.45109
0.25696,0.24225
0.25689,0.24226
1,1.7426e-05
0.25675,0.2423
0.83862,-0.70125
0.64876,-0.4537
0.82962,-0.57546
1,5.6868e-05
1,3.8476e-06
0.25687,0.24227
1,1.4868e-05
0.25684,0.24228
0.25685,0.24228
0.84628,-0.7604
0.25665,0.24233
0.25694,0.24226
0.2569,0.24227
1,1.4297e-05
0.45274,-0.12391
1,1.7915e-05
1,1.0456e-06
0.082436,0.66968
