0.0075534,0.99997,0.011533
1.8588e-06,8.6192e-07,1
1.0001,0.0018069,0.0019259
0.010419,1,0.0099379
1.2861e-06,1.6809e-06,1
6.0358e-05,5.104e-05,1
0.00096733,0.0011728,1
1.2652e-06,1.2837e-06,1
0.0012254,0.0024798,1
7.0142e-07,1,7e-07
1,1.6084e-06,1.3713e-06
0.14871,1.0161,0.025914
1,8.4502e-07,4.2583e-07
8.5313e-06,1.0276e-05,1
4.0349e-07,3.4845e-07,1
0.0031782,0.001185,1
7.1472e-07,1,8.8178e-07
0.15387,0.095041,1.0461
4.205e-05,5.4544e-05,1
7.0041e-07,4.0132e-07,1
4.4692e-07,8.6979e-07,1
0.00019587,0.00072873,1
0.0041042,0.10164,0.99523
0.0025333,0.001124,1
1,1.9881e-06,1.9617e-06
0.065045,0.1261,1.0029
1.8119e-06,1.0095e-06,1
0.95655,0.32739,0.26518
4.6431e-05,3.7184e-05,1
0.11433,0.16584,1.0146
0.00040628,1,0.00043167
1.4743e-05,1.0502e-05,1
0.00018176,1,0.0018277
1,9.1009e-08,3.6983e-08
1.0065e-06,1,1.0147e-06
1,4.0217e-08,6.6829e-08
0.00062552,0.0010869,1.0012
1,1.0732e-06,6.4171e-07
1.0053,0.07683,0.03768
1,4.813e-07,1.1363e-06
3.0891e-07,4.6065e-07,1
1.7839e-06,1,4.3227e-07
0.00034308,4.2715e-05,1
1,3.9024e-07,9.6356e-07
0.74199,0.64156,0.27022
0.0091179,1,0.013525
1.5879e-06,6.6769e-07,1
3.7815e-05,5.4982e-05,1
1.1254e-06,1,3.8731e-07
0.48489,1.0068,0.29014
