4.0226e-08,1,4.0237e-08
4.9189e-07,8.1392e-07,1
1,1.1337e-06,1.5303e-06
1.0227e-05,1.0681e-05,1
8.0241e-07,9.3593e-07,1
1,2.2144e-06,2.079e-06
1,3.1312e-06,1.2574e-06
0.95185,0.30356,0.19175
5.5442e-07,1,8.5279e-07
3.4648e-08,3.7042e-08,1
5.8847e-07,4.0563e-07,1
1,7.6929e-05,0.00010652
3.5431e-07,4.0928e-07,1
0.26687,0.8593,0.53349
1.3549e-06,8.5391e-07,1
1.0603e-06,9.6257e-07,1
3.8916e-07,3.7315e-07,1
0.00066574,0.0012222,1.0003
8.8899e-07,1.2171e-06,1
0.0010215,0.0010982,1
1,7.7664e-06,5.8368e-07
1,1.1547e-07,3.8842e-08
2.0555e-06,1.5501e-06,1
0.083452,0.43975,0.91037
1.9829e-06,1,1.577e-06
6.6055e-07,1,6.6177e-07
0.45198,0.18007,0.9018
1.4351e-05,1.0133e-05,1
1.7994e-06,9.3493e-07,1
0.95245,0.16824,0.32651
6.864e-06,1,4.9397e-07
1.3284e-05,1.3506e-05,1
8.169e-07,7.3669e-07,1
0.00043811,0.00017505,1
2.7628e-07,2.4967e-07,1
0.00037391,0.00022323,1
0.040974,1.3748,0.065974
4.2612e-07,1,1.3389e-06
1.9461e-05,1.3007e-05,1
1.1986e-06,2.1338e-06,1
0.0070533,1.0026,0.012762
0.00061708,0.0026299,1.0001
1.0197,0.045684,0.11062
5.4831e-07,3.8958e-07,1
0.14873,0.34075,1.0174
1,4.4147e-07,6.912e-07
1,0.00051839,0.00034157
0.010018,1.0007,0.0097163
0.00010316,6.7375e-05,1
0.2108,0.076464,1.0182
