0.00078711,0.00021096,1
3.806e-05,7.5447e-05,1
0.00015946,0.00026206,1
3.3118e-07,2.748e-07,1
0.99999,0.0044153,0.0015851
5.1413e-05,7.6899e-05,1
3.8985e-07,6.1585e-07,1
1,7.8568e-07,5.95e-07
0.0041937,0.0049071,1.0012
0.27584,0.95928,0.24304
0.00028478,0.00018101,1
6.4287e-07,1,6.3494e-07
6.7215e-05,4.9489e-05,1
0.00016321,0.00011786,1
1.7699e-05,1,1.6062e-05
3.8149e-08,1,4.7754e-08
1.4292e-06,1.6372e-06,1
0.26219,0.088437,0.97403
8.8821e-08,7.8103e-08,1
0.29582,0.98055,0.02333
1.007,0.053048,0.044954
0.00049518,0.00019312,1
1,1.1757e-06,2.8759e-06
0.0046091,0.014429,0.99989
0.0017715,1,0.0025138
1.2948e-06,1,5.428e-07
1.3415e-06,1.1557e-06,1
0.92722,0.26528,0.3205
1,7.3481e-07,9.8587e-07
0.043363,1.0087,0.046519
4.6601e-05,5.8915e-05,1
0.00010458,8.1522e-05,1
0.012355,0.030075,1.006
1,0.00063697,0.00024056
9.6494e-05,4.7204e-05,1
1,9.2033e-07,5.3776e-07
0.19325,0.15339,1.0466
0.36133,0.017775,0.93352
1.0327,0.039637,0.042358
0.060702,1.0074,0.045521
1,0.00011608,9.1671e-05
0.068166,1.0062,0.032352
9.6678e-07,8.8948e-07,1
1.0303,0.082478,0.040662
0.000144,0.00048124,1.0001
1.3298e-06,1.917e-06,1
1,0.00032919,0.00055802
0.0025451,1,0.0016806
5.0672e-07,1,7.6132e-07
1.005,0.0016413,0.0015838
