1,0.0014508,0.0030375
1.0582e-06,1,1.4582e-06
4.4805e-05,3.2084e-05,1
1.424e-06,1,2.1711e-06
1,5.7021e-06,7.4844e-07
0.08679,0.12581,1.0312
1.7119e-06,1.8293e-06,1
1.5759e-06,1.3498e-06,1
1,3.4489e-06,1.0142e-06
0.0065849,1.0025,0.012017
1,4.5095e-06,3.9968e-06
8.5345e-07,8.1387e-07,1
3.9027e-05,7.153e-05,1
8.6625e-06,6.615e-06,1
0.00056025,1,5.3679e-05
1.1488e-06,6.1209e-07,1
1.0022,0.0085393,0.0091029
1.1731e-06,1.1291e-06,1
0.9839,0.32977,0.22094
0.0069872,0.00076527,0.99998
4.8112e-05,6.263e-05,1
8.4323e-07,2.0351e-06,1
0.0064871,0.99986,0.016671
0.00088278,0.0012683,1.0002
1,6.1449e-07,6.751e-07
0.090577,0.16297,1.0114
0.18785,0.31094,1.0137
4.9758e-05,7.0754e-05,1
1.9786e-06,1.0872e-06,1
9.16e-06,6.6322e-06,1
8.4523e-06,1.1289e-05,1
0.090404,0.21638,1.0466
0.98137,0.2536,0.26832
7.463e-07,1,6.5508e-07
5.5231e-06,1,1.2376e-06
0.00087128,0.0013231,1
8.7984e-05,1,8.587e-05
1,1.0888e-06,5.2368e-07
4.0435e-07,5.5304e-07,1
4.994e-07,3.4986e-07,1
0.004352,0.0080054,1.0105
1.4061e-06,1,1.3746e-06
1.5056e-06,1.9013e-06,1
4.2084e-05,2.9513e-05,1
1,1.358e-06,3.6807e-06
0.10866,0.22185,0.99606
2.1839e-06,8.4152e-07,1
6.9684e-05,4.8241e-05,1
3.6708e-07,3.8866e-07,1
7.8419e-07,1.9139e-06,1
