5.615e-07,4.4371e-07,1
0.00011374,5.1191e-05,1
1.0256e-06,1.0234e-06,1
0.23381,0.070641,0.98543
0.13483,0.29631,1.0675
2.0641e-06,1,2.1001e-06
1.0014e-06,1,6.5642e-07
3.5317e-05,7.9918e-05,1
0.00080416,0.0010162,1.0001
7.3838e-07,1.0954e-06,1
1,1.452e-05,9.107e-06
1.4666e-06,7.4807e-07,1
1.4115e-06,6.9082e-07,1
0.00026942,0.00023734,1
7.6799e-07,1.4775e-06,1
2.8767e-07,3.1347e-07,1
0.42254,0.88331,0.276
1.9068e-06,1,1.5543e-06
0.0040652,0.0045742,1.0008
1,1.9539e-06,1.4806e-06
1,1.0106e-06,1.3763e-06
6.5934e-07,8.1824e-07,1
1.5032e-06,1,1.0523e-06
0.00018477,0.00018994,1
1,5.052e-07,9.6329e-07
2.9963e-07,8.6772e-07,1
9.2875e-07,1.5078e-06,1
1,3.7471e-07,1.0883e-06
1.0008,0.24379,0.26996
1.3493e-06,1.2825e-06,1
1,2.5965e-06,2.0065e-06
3.0881e-06,1,1.5163e-06
4.229e-07,3.6852e-07,1
5.8378e-05,7.1102e-05,1
0.057421,1.0081,0.03762
0.000946,0.0010777,1
8.4757e-05,5.0298e-05,1
8.2239e-07,1.0039e-06,1
2.9387e-07,3.6553e-07,1
3.1778e-07,3.3692e-07,1
1,8.6697e-08,3.4405e-08
0.39546,0.099646,0.93292
4.2732e-07,6.4418e-07,1
0.0013748,0.0010301,1
7.7303e-07,1.7484e-06,1
1,8.4815e-07,6.1869e-07
0.33089,0.98064,0.39657
1,6.3834e-07,8.2693e-07
1,1.1703e-06,1.96e-06
0.058087,1.0195,0.037529
