1.9231e-07,1.115e-07,1
9.2645e-07,1,1.6668e-06
0.045663,1.0153,0.052922
3.293e-05,4.6929e-05,1
1.162e-06,7.3937e-07,1
0.00010012,0.00029858,1
1.4884e-06,5.6928e-07,1
0.14991,0.95518,0.31821
0.044396,0.01928,0.99913
1.3801e-06,7.4783e-07,1
7.3057e-07,5.25e-07,1
1.0379e-06,1.1923e-06,1
8.73e-07,8.7159e-07,1
5.7767e-07,1,1.881e-06
1,2.1808e-06,1.3689e-06
0.95768,0.19097,0.38299
6.1212e-05,5.1585e-05,1
1.0612,0.23978,0.21678
0.062482,1.0127,0.046429
1.6287e-06,1.4379e-06,1
7.7594e-07,1,6.7362e-07
0.0090863,1.0023,0.011842
1.4719e-05,7.9579e-06,1
1,1.2981e-06,2.2168e-06
1.2157e-06,1.5975e-06,1
3.9453e-05,4.9665e-05,1
8.0153e-05,3.4184e-05,1
3.0938e-07,3.7506e-06,1
2.2719e-06,8.0599e-07,1
0.091282,0.18762,1.0096
4.4809e-07,6.1198e-07,1
0.10401,0.5451,0.84933
1,8.4658e-07,7.6817e-07
0.99996,0.012157,0.011601
2.2507e-06,1.1551e-06,1
0.00017151,0.00055329,1
0.00045181,1,0.00042236
0.99623,0.11072,0.029552
2.2163e-06,9.9078e-07,1
0.00034509,0.00023817,1
0.99347,0.19783,0.022557
3.8954e-07,4.1516e-07,1
1.0784e-06,1.0011e-06,1
6.322e-07,1,5.1593e-07
0.0013412,0.00085905,1
0.0069066,0.0041472,1.0007
0.0027669,1.001,0.001204
9.9766e-07,1,4.9076e-07
0.017653,1.0009,0.0059312
1,1.6265e-06,4.2573e-07
