0.0077413,0.91207
1,4.8495e-07
1,1.058e-05
0.3374,0.41914
1,8.4382e-06
1,1.0054e-05
1,9.2919e-06
1,1.5319e-05
0.21658,0.53462
0.010584,0.89717
1,1.121e-05
1,6.9066e-07
1,8.8707e-06
0.040117,0.79974
0.99999,1.737e-05
1,1.0355e-05
0.058232,0.75869
0.12925,0.64049
1,8.4108e-06
9.8785e-05,0.99054
0.99814,0.00094415
1,6.0361e-07
0.0016408,0.95959
0.17538,0.58123
1,1.0404e-05
0.0044805,0.93313
0.047575,0.78189
0.99994,4.2345e-05
0.072578,0.7306
1,7.6271e-07
1,6.8397e-07
1,1.0013e-05
0.00024844,0.98448
0.30099,0.45138
0.0030756,0.94462
0.14638,0.61741
0.27676,0.47392
0.018638,0.86352
0.0009476,0.96934
0.47077,0.31388
0.08258,0.71266
0.014557,0.87941
0.17353,0.58346
0.048648,0.77947
0.053535,0.76865
0.0033525,0.94217
0.083844,0.71045
0.0029433,0.94584
0.91145,0.045316
0.24417,0.50587
