1,1.392e-05
0.00016885,0.98737
0.0028193,0.947
0.084211,0.70982
1,9.1928e-06
0.58853,0.23286
1,1.2912e-05
0.61346,0.21677
0.25482,0.4952
1,9.4159e-06
0.067005,0.74115
0.016009,0.87352
0.094622,0.6924
0.097139,0.68833
1,7.0532e-07
9.0305e-07,1.0001
1,1.1997e-05
1,5.802e-07
1,8.417e-06
0.057563,0.76009
0.00026688,0.9839
1,1.1451e-05
1,8.5243e-06
0.016581,0.87124
0.19065,0.56337
1,1.2701e-05
0.0019657,0.95575
0.46208,0.32024
1,1.2701e-05
0.017541,0.86759
1,8.0439e-06
0.085144,0.70823
0.00018977,0.98657
1,9.0286e-06
0.53173,0.27081
0.22356,0.52719
1,6.1273e-07
0.00029286,0.98311
0.00081332,0.97162
1,8.5883e-06
9.0415e-06,0.99707
0.00011335,0.98971
0.1836,0.57154
0.062096,0.75084
1,1.3255e-05
0.86383,0.070582
0.10503,0.67592
0.99999,1.6614e-05
0.50791,0.28733
0.018453,0.86419
