0.33068,0.08928,0.94094
0.76549,0.38697,0.51407
0.21612,0.96317,0.16001
0.32688,0.23394,0.91565
0.1226,0.98898,0.083028
0.016875,0.063744,0.99782
0.62084,0.076123,0.78023
0.083607,0.93949,0.33223
0.5081,0.85975,0.051594
0.31054,0.76739,0.56097
0.31321,0.37519,0.87243
0.26828,0.086059,0.95949
0.5,0.67053,0.54808
0.96825,0.24464,0.051399
0.11902,0.37089,0.92102
0.85785,0.26328,0.44133
0.35184,0.31939,0.87989
0.1517,0.85964,0.48786
0.3346,0.090041,0.93805
0.35487,0.81501,0.45817
0.40995,0.43935,0.79932
0.15587,0.2908,0.944
0.53962,0.37597,0.7533
0.12981,0.167,0.97738
0.28187,0.80019,0.52937
0.65762,0.16899,0.73464
0.88178,0.37813,0.3246
0.39753,0.44496,0.80248
0.4489,0.82565,0.34174
0.12666,0.83099,0.54168
0.56879,0.47876,0.66881
0.19277,0.31646,0.92881
0.95976,0.25521,0.11715
0.73045,0.67571,0.099323
0.13907,0.5881,0.79674
0.30428,0.51174,0.80345
0.24913,0.27728,0.92793
0.29069,0.17327,0.941
0.39381,0.87349,0.28624
0.044025,0.83742,0.54478
0.46235,0.79772,0.38713
0.81134,0.57456,0.10777
0.96828,0.16187,0.19032
0.51457,0.85721,0.020223
0.80978,0.10788,0.57673
0.12985,0.33923,0.9317
0.78879,0.071873,0.61044
0.18393,0.50173,0.84526
0.098393,0.55527,0.82583
0.91007,0.10462,0.40103
